# attribute, value, displayName, owner, requestable, SOXRelevant,Privileged,Exclude,en_US
# application=All Fusion Harvest Change Manager,,,,,,,,
memberOf,"CN=RL.App.Harvest.e0.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.e0.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: E0
memberOf,"CN=RL.App.Harvest.E1.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.e1.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: E1
memberOf,"CN=RL.App.Harvest.E3.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.e3.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: E3
memberOf,"CN=RL.App.Harvest.E5.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.e5.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: E5
memberOf,"CN=RL.App.Harvest.E8.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.e8.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: E8
memberOf,"CN=rl.app.harvest.ebo.developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ebo.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EBO
memberOf,"CN=RL.App.Harvest.ECC.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ecc.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: ECC
memberOf,"CN=RL.App.Harvest.ECR.Developers,OU=ADS,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ecr.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: ECR
memberOf,"CN=RL.App.Harvest.ECT.developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ect.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: ECT
memberOf,"CN=RL.App.Harvest.ED.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ed.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: ED
memberOf,"CN=RL.App.Harvest.EES.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ees.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EES
memberOf,"CN=RL.App.Harvest.EFI.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.efi.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EFI
memberOf,"CN=RL.App.Harvest.EFM.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.efm.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EFM
memberOf,"CN=RL.App.Harvest.EFP.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.efp.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EFP
memberOf,"CN=RL.App.Harvest.EFS.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.efs.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EFS
memberOf,"CN=RL.APP.Harvest.EG.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.eg.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EG
memberOf,"CN=RL.App.Harvest.EGN.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.egn.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EGN
memberOf,"CN=RL.App.Harvest.EI0.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ei0.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EI0
memberOf,"CN=RL.App.Harvest.EIR.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.eir.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EIR
memberOf,"CN=RL.App.Harvest.EJ.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ej.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EJ
memberOf,"CN=RL.App.Harvest.EL.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.el.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EL
memberOf,"CN=RL.App.Harvest.ELG.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.elg.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: ELG
memberOf,"CN=RL.App.Harvest.EMA.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ema.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EMA
memberOf,"CN=RL.APP.Harvest.EMB.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.emb.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EMB
memberOf,"CN=RL.App.Harvest.EME.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.eme.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EME
memberOf,"CN=RL.APP.Harvest.EMO.Developers,OU=ADS,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.emo.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EMO
memberOf,"CN=RL.App.Harvest.EMP.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.emp.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EMP
memberOf,"CN=RL.APP.Harvest.EMT.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.emt.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EMT
memberOf,"CN=RL.App.Harvest.EN.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.en.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EN
memberOf,"CN=RL.App.Harvest.Ep0.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ep0.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EP0
memberOf,"CN=RL.APP.Harvest.EP4.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ep4.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EP4
memberOf,"CN=RL.App.Harvest.EPP.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.epp.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EPP
memberOf,"CN=rl.app.harvest.erf.developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.erf.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: ERF
memberOf,"CN=RL.App.Harvest.ERS.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ers.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: ERS
memberOf,"CN=RL.App.Harvest.ESR.Developers,OU=ADS,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.esr.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: ESR
memberOf,"CN=RL.App.Harvest.ESS.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ess.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: ESS
memberOf,"CN=RL.App.Harvest.EU.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.eu.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EU
memberOf,"CN=RL.App.Harvest.EUG.Developers,OU=ADS,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.eug.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EUG
memberOf,"CN=rl.app.harvest.ewr.developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ewr.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EWR
memberOf,"CN=rl.app.harvest.ews.developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ews.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EWS
memberOf,"CN=RL.App.Harvest.EX.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ex.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EX
memberOf,"CN=rl.app.harvest.ey.developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ey.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EY
memberOf,"CN=RL.App.Harvest.EZ.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ez.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: EZ
memberOf,"CN=Rl.App.Harvest.f0.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.f0.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: F0
memberOf,"CN=RL.App.Harvest.F1.Developers,OU=ADS,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.f1.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: F1
memberOf,"CN=RL.App.Harvest.F2.Developers,OU=ADS,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.f2.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: F2
memberOf,"CN=RL.App.Harvest.F3.Developers,OU=ADS,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.f3.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: F3
memberOf,"CN=RL.App.Harvest.F4.Developers,OU=ADS,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.f4.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: F4
memberOf,"CN=RL.App.Harvest.F5.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.f5.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: F5
memberOf,"CN=RL.App.Harvest.F7.Developers,OU=ADS,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.f7.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: F7
memberOf,"CN=RL.App.Harvest.F8.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.f8.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: F8
memberOf,"CN=RL.APP.Harvest.FAD.Developers,OU=ADS,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.fad.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: FAD
memberOf,"CN=RL.App.Harvest.FAS.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.fas.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: FAS
memberOf,"CN=RL.App.Harvest.FBI.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.fbi.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: FBI
memberOf,"CN=RL.App.Harvest.FCC.Developers,OU=ADS,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.fcc.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: FCC
memberOf,"CN=RL.APP.Harvest.FCI.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.fci.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: FCI
memberOf,"CN=RL.APP.HARVEST.FCL.DEVELOPERS,OU=ADS,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.fcl.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: FCL
memberOf,"CN=RL.App.Harvest.FCS.Developers,OU=ADS,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.fcs.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: FCS
memberOf,"CN=RL.APP.Harvest.FFL.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ffl.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: FFL
memberOf,"CN=RL.App.Harvest.FFR.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ffr.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: FFR
memberOf,"CN=RL.App.Harvest.FG.Developers,OU=ADS,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.fg.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: FG
memberOf,"CN=RL.App.Harvest.FH.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.fh.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: FH
memberOf,"CN=RL.App.Harvest.FLD.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.fld.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: FID
memberOf,"CN=RL.App.Harvest.FM.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.fm.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: FM
memberOf,"CN=RL.App.Harvest.FMR.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.fmr.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: FMR
memberOf,"CN=RL.APP.Harvest.FNE.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.fne.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: FNE
memberOf,"CN=RL.App.Harvest.FNP.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.fnp.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: FNP
memberOf,"CN=RL.App.Harvest.FOP.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.fop.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: FOP
memberOf,"CN=Rl.App.Harvest.For.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.for.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: FOR
memberOf,"CN=RL.App.Harvest.Fp.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.fp.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: FP
memberOf,"CN=RL.App.Harvest.FPA.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.fpa.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: FPA
memberOf,"CN=RL.App.Harvest.FRD.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.frd.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: FRD
memberOf,"CN=RL.app.harvest.frr.developers,OU=ResourceMgmt,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.frr.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: FRR
memberOf,"CN=rl.app.harvest.frs.developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.frs.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: FRS
memberOf,"CN=RL.App.Harvest.ftw.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.ftw.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: FTW
memberOf,"CN=RL.App.Harvest.FV.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.fv.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: FV
memberOf,"CN=rl.app.harvest.fvp.developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.fvp.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: FVP
memberOf,"CN=RL.App.Harvest.FX.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.fx.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: FX
memberOf,"CN=RL.App.Harvest.G0.Developers,OU=ADS,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.g0.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: G0
memberOf,"CN=RL.APP.Harvest.G2.Developers,OU=ADS,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.g2.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: G2
memberOf,"CN=RL.App.Harvest.G6.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.g6.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: G6
memberOf,"CN=RL.App.Harvest.G8.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.g8.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: G8
memberOf,"CN=RL.App.Harvest.G9A.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.g9a.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: G9A
memberOf,"CN=RL.App.Harvest.GCD.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.gcd.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: GCD
memberOf,"CN=RL.App.Harvest.GEO.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.geo.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: GEO
memberOf,"CN=RL.APP.HARVEST.GFK.DEVELOPERS,OU=ADS,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.gfk.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: GFK
memberOf,"CN=RL.App.Harvest.GG.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.gg.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: GG
memberOf,"CN=RL.App.Harvest.GJ.Developers,OU=ADS,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.gj.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: GJ
memberOf,"CN=RL.App.Harvest.GK.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.gk.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: GK
memberOf,"CN=rl.app.harvest.gl.developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.gl.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: GL
memberOf,"CN=RL.App.Harvest.GLN.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.gln.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: GLN
memberOf,"CN=RL.App.Harvest.GLO.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.glo.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: GLO
memberOf,"CN=RL.App.Harvest.GM.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.gm.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: GM
memberOf,"CN=RL.App.Harvest.GQ.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.gq.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: GQ
memberOf,"CN=RL.App.Harvest.GTS.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.gts.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: GTS
memberOf,"CN=RL.App.Harvest.H0.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.h0.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: H0
memberOf,"CN=RL.APP.Harvest.H1.Developers,OU=ADS,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.h1.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: H1
memberOf,"CN=RL.App.Harvest.H2.Developers,OU=ADS,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.h2.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: H2
memberOf,"CN=RL.App.Harvest.H3.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.h3.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: H3
memberOf,"CN=RL.APP.Harvest.H6.Developers,OU=ADS,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.h6.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: H6
memberOf,"CN=RL.App.Harvest.H7.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.h7.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: H7
memberOf,"CN=RL.App.Harvest.H8.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.h8.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: H8
memberOf,"CN=RL.App.Harvest.H8V.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.h8v.developers,A9SN3,TRUE,FALSE,FALSE,TRUE,Application Developers used to develop code to all Delivery Paths: H8V
memberOf,"CN=rl.app.harvest.hex.developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.hex.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: HEX
memberOf,"CN=RL.APP.Harvest.HF.Developers,OU=ADS,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.hf.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: HF
memberOf,"CN=RL.App.Harvest.Hfm.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.hfm.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: HFM
memberOf,"CN=RL.App.Harvest.Hfr.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.hfr.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: HFR
memberOf,"CN=RL.App.Harvest.HG.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.hg.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: HG
memberOf,"CN=RL.App.Harvest.HH.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.hh.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: HH
memberOf,"CN=RL.App.Harvest.HLD.Developers,OU=ADS,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.hld.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: HLD
memberOf,"CN=RL.App.Harvest.HMP.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.hmp.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: HMP
memberOf,"CN=RL.App.Harvest.HN.Developers,OU=Groups,DC=corp,DC=suntrust,DC=com",Develop Code rl.app.harvest.hn.developers,A9SN3,TRUE,FALSE,FALSE,FALSE,Application Developers used to develop code to all Delivery Paths: HN
